day,month,year,humidity,wspd,pressure,dew_point,city,tmin,tmax,tavg
23,3,2023,78,15.5,1010.1,6.6,Quetta,6.4,14.8,10.4
24,3,2023,78,14.4,1011.1,4.2,Quetta,5.0,10.6,7.8
25,3,2023,72,11.6,1014.6,4.1,Quetta,5.2,13.4,9.2
26,3,2023,62,10.6,1016.3,3.7,Quetta,5.5,16.4,11.2
27,3,2023,49,11.5,1014.4,2.2,Quetta,7.5,18.4,13.3
28,3,2023,50,12.8,1011.9,3.2,Quetta,8.7,19.1,14.0
29,3,2023,80,9.9,1011.4,7.6,Quetta,8.9,14.1,10.9
30,3,2023,83,9.1,1012.1,7.7,Quetta,8.3,13.9,10.6
31,3,2023,80,14.4,1011.8,7.6,Quetta,6.3,15.7,11.4
1,4,2023,70,8.1,1011.2,6.5,Quetta,6.9,18.2,12.4
2,4,2023,73,16.1,1009.3,7.9,Quetta,8.0,20.0,13.1
3,4,2023,57,13.6,1008.7,3.4,Quetta,6.8,18.9,13.2
4,4,2023,38,10.5,1013.1,-1.9,Quetta,8.8,18.4,13.5
5,4,2023,58,12.2,1013.7,3.4,Quetta,7.4,17.7,12.7
6,4,2023,38,14.0,1015.7,-1.2,Quetta,6.6,19.9,14.1
7,4,2023,60,12.3,1018.8,5.0,Quetta,7.3,20.2,13.8
8,4,2023,46,8.2,1019.4,1.6,Quetta,9.0,21.6,15.7
9,4,2023,34,9.4,1019.4,0.2,Quetta,11.4,22.9,17.4
10,4,2023,33,9.3,1017.8,0.5,Quetta,12.1,22.9,17.9
11,4,2023,32,19.5,1017.1,-0.1,Quetta,12.0,25.0,18.5
12,4,2023,27,9.3,1016.8,-2.1,Quetta,13.3,25.4,19.6
13,4,2023,21,11.0,1015.7,-4.7,Quetta,14.1,26.9,21.0
14,4,2023,18,14.2,1013.8,-5.5,Quetta,14.1,28.0,21.9
15,4,2023,27,15.1,1012.6,-0.2,Quetta,14.2,28.2,20.9
16,4,2023,42,11.8,1011.7,5.2,Quetta,13.0,26.7,20.5
17,4,2023,52,17.8,1011.8,8.2,Quetta,15.5,22.2,18.4
18,4,2023,50,14.2,1015.1,5.1,Quetta,12.3,21.0,16.5
19,4,2023,36,19.4,1013.8,-1.2,Quetta,10.4,19.6,15.2
20,4,2023,16,18.6,1009.9,-12.2,Quetta,10.3,19.8,15.4
21,4,2023,12,14.2,1009.2,-14.3,Quetta,9.2,22.5,16.7
22,4,2023,11,17.7,1010.4,-13.8,Quetta,13.0,24.4,18.6
23,4,2023,8,14.2,1011.5,-17.0,Quetta,13.0,26.4,20.8
24,4,2023,16,14.5,1012.2,-8.6,Quetta,11.1,27.0,20.2
25,4,2023,26,12.7,1013.4,-2.2,Quetta,11.7,25.8,19.8
26,4,2023,27,17.9,1012.5,-0.8,Quetta,15.1,23.2,19.6
27,4,2023,26,13.3,1010.5,-1.0,Quetta,14.6,24.4,19.6
28,4,2023,40,16.4,1011.8,4.0,Quetta,12.3,23.4,18.2
29,4,2023,62,19.2,1011.6,8.1,Quetta,10.4,21.1,16.0
30,4,2023,60,11.8,1009.3,8.3,Quetta,11.0,23.0,17.0
1,5,2023,60,17.8,1008.7,8.6,Quetta,12.1,23.5,17.3
2,5,2023,53,13.1,1009.9,7.3,Quetta,11.6,24.8,18.2
3,5,2023,58,13.8,1011.5,7.4,Quetta,11.0,26.6,18.8
4,5,2023,53,10.8,1011.4,7.5,Quetta,11.9,26.4,19.4
5,5,2023,57,21.3,1012.2,8.5,Quetta,14.1,23.2,17.8
6,5,2023,44,17.4,1012.3,2.4,Quetta,12.3,23.3,17.6
7,5,2023,20,22.6,1012.4,-6.0,Quetta,12.8,23.3,17.9
8,5,2023,21,17.2,1011.4,-5.7,Quetta,13.1,24.4,18.7
9,5,2023,14,11.5,1013.2,-8.2,Quetta,14.6,27.4,21.3
10,5,2023,12,10.0,1012.1,-9.5,Quetta,16.3,30.1,23.8
11,5,2023,11,15.3,1011.5,-8.5,Quetta,17.9,31.1,25.0
12,5,2023,11,17.7,1011.2,-6.6,Quetta,19.1,31.7,26.1
13,5,2023,13,20.8,1011.2,-5.1,Quetta,21.0,29.9,25.6
14,5,2023,11,18.7,1008.7,-8.8,Quetta,18.5,29.4,24.5
15,5,2023,19,12.6,1007.3,-2.3,Quetta,17.2,29.2,23.4
16,5,2023,25,13.2,1007.8,-1.6,Quetta,15.5,31.1,24.0
17,5,2023,35,20.1,1009.0,5.6,Quetta,16.5,30.7,22.9
18,5,2023,17,11.8,1014.1,-6.2,Quetta,17.1,28.8,23.2
19,5,2023,11,20.7,1012.8,-7.8,Quetta,17.0,30.5,24.5
20,5,2023,15,15.8,1009.9,-3.7,Quetta,18.5,32.1,26.2
21,5,2023,15,12.1,1009.6,-2.4,Quetta,19.6,33.5,27.8
22,5,2023,21,16.5,1010.1,1.4,Quetta,20.1,33.5,27.1
23,5,2023,25,17.1,1010.8,4.2,Quetta,20.3,31.4,26.7
24,5,2023,21,18.7,1008.7,1.0,Quetta,21.0,29.9,25.8
25,5,2023,13,18.8,1007.3,-5.0,Quetta,21.4,30.9,26.1
26,5,2023,11,18.8,1007.3,-7.3,Quetta,21.9,30.8,26.4
27,5,2023,13,14.3,1007.1,-5.0,Quetta,17.8,31.1,26.0
28,5,2023,34,22.1,1008.0,5.1,Quetta,18.6,30.8,24.9
29,5,2023,46,18.0,1009.7,5.1,Quetta,16.4,29.8,22.7
30,5,2023,54,15.8,1011.1,9.5,Quetta,15.0,26.7,20.5
31,5,2023,45,20.2,1007.9,2.8,Quetta,14.0,29.8,22.1
1,6,2023,44,14.9,1007.1,0.9,Quetta,14.1,29.7,22.3
2,6,2023,37,14.7,1007.8,-1.7,Quetta,14.7,31.5,23.9
3,6,2023,37,22.0,1007.0,1.4,Quetta,14.9,33.7,24.6
4,6,2023,45,19.6,1008.6,7.2,Quetta,16.0,32.4,24.5
5,6,2023,39,15.0,1008.3,3.1,Quetta,16.7,31.6,25.0
6,6,2023,28,19.3,1007.0,-0.3,Quetta,17.0,32.8,26.1
7,6,2023,33,13.2,1007.2,2.3,Quetta,16.5,33.3,26.2
8,6,2023,33,13.5,1007.3,3.5,Quetta,17.7,34.1,27.1
9,6,2023,24,15.5,1005.0,2.1,Quetta,18.9,34.6,28.1
10,6,2023,17,18.4,1004.0,1.0,Quetta,23.3,33.1,28.8
11,6,2023,19,15.0,1004.3,0.9,Quetta,21.9,31.5,27.3
12,6,2023,17,10.9,1003.2,-1.4,Quetta,19.2,33.1,27.0
13,6,2023,39,16.8,1003.4,9.9,Quetta,18.9,33.2,26.6
14,6,2023,43,17.7,1003.0,10.4,Quetta,19.3,33.7,26.4
15,6,2023,55,20.8,1002.7,13.8,Quetta,19.2,32.8,25.4
16,6,2023,48,17.1,1003.0,11.8,Quetta,19.1,33.4,25.8
17,6,2023,46,13.8,1003.8,11.9,Quetta,19.1,33.6,26.8
18,6,2023,34,14.3,1004.0,7.3,Quetta,20.2,35.5,28.7
19,6,2023,33,18.6,1003.8,8.4,Quetta,20.9,37.1,29.5
20,6,2023,37,14.2,1002.8,8.4,Quetta,21.0,36.9,29.7
21,6,2023,42,17.0,1003.4,11.2,Quetta,21.3,37.3,29.5
22,6,2023,44,19.2,1003.6,12.5,Quetta,22.1,39.3,30.4
23,6,2023,43,19.9,1003.0,13.2,Quetta,23.2,38.3,31.2
24,6,2023,44,19.7,1001.7,14.7,Quetta,23.5,38.4,30.9
25,6,2023,45,18.1,1001.5,15.1,Quetta,24.0,36.6,29.7
26,6,2023,55,15.8,1002.5,17.0,Quetta,22.1,32.6,27.5
27,6,2023,51,16.1,1003.7,14.4,Quetta,21.0,35.0,27.7
28,6,2023,45,14.6,1004.5,10.2,Quetta,20.0,34.9,28.0
29,6,2023,46,19.3,1003.9,12.2,Quetta,21.1,35.5,27.9
30,6,2023,42,14.8,1001.8,9.0,Quetta,20.1,35.7,28.2
1,7,2023,42,15.3,1002.4,10.0,Quetta,21.1,36.2,28.6
2,7,2023,46,27.1,1004.3,11.6,Quetta,21.0,38.0,29.1
3,7,2023,43,18.3,1003.5,11.4,Quetta,21.6,38.0,30.5
4,7,2023,34,30.9,1000.5,6.3,Quetta,22.0,38.8,30.6
5,7,2023,17,14.1,999.2,-0.7,Quetta,21.8,33.2,28.1
6,7,2023,54,20.2,1002.8,14.5,Quetta,20.8,32.9,26.3
7,7,2023,55,19.6,1004.0,13.9,Quetta,19.4,31.9,25.3
8,7,2023,51,16.8,1004.6,12.2,Quetta,19.5,31.9,25.2
9,7,2023,36,19.7,1004.3,5.8,Quetta,18.8,33.3,26.5
10,7,2023,43,18.3,1005.3,7.2,Quetta,19.2,32.1,26.2
11,7,2023,42,18.1,1005.5,9.1,Quetta,19.7,34.2,27.3
12,7,2023,33,15.3,1003.8,4.2,Quetta,20.4,36.3,28.9
13,7,2023,40,14.5,1003.3,7.8,Quetta,20.4,36.5,28.9
14,7,2023,43,17.7,1003.9,10.5,Quetta,21.8,37.2,28.9
15,7,2023,39,14.0,1003.2,8.4,Quetta,20.6,36.0,28.9
16,7,2023,41,15.7,1003.6,8.2,Quetta,20.5,35.0,28.4
17,7,2023,46,18.9,1003.5,12.4,Quetta,20.7,36.7,28.4
18,7,2023,40,16.5,1002.2,10.7,Quetta,21.7,36.4,29.4
19,7,2023,46,17.4,1001.3,11.7,Quetta,22.3,37.1,29.6
20,7,2023,52,21.2,1002.8,14.3,Quetta,22.3,36.3,28.4
21,7,2023,57,22.1,1004.4,16.2,Quetta,21.7,35.7,27.7
22,7,2023,57,20.9,1005.8,16.2,Quetta,23.0,35.8,27.8
23,7,2023,60,22.1,1007.4,17.3,Quetta,22.1,31.2,26.1
24,7,2023,59,18.0,1005.2,16.8,Quetta,22.7,31.3,26.0
25,7,2023,61,14.2,1005.3,16.9,Quetta,21.5,30.7,25.4
26,7,2023,65,14.8,1006.5,17.5,Quetta,20.7,29.3,25.0
27,7,2023,68,11.0,1006.5,18.0,Quetta,21.1,30.8,25.0
28,7,2023,52,18.7,1002.8,14.3,Quetta,20.8,33.3,27.0
29,7,2023,52,18.1,1001.0,13.8,Quetta,20.6,33.8,26.7
30,7,2023,59,16.4,1002.6,15.4,Quetta,19.7,32.3,25.6
31,7,2023,47,15.8,1001.7,12.7,Quetta,22.2,34.3,27.5
1,8,2023,34,15.1,1000.6,5.7,Quetta,20.4,35.8,29.1
2,8,2023,18,16.9,999.9,0.0,Quetta,21.9,36.4,30.0
3,8,2023,25,15.1,1000.3,2.9,Quetta,22.0,35.9,29.6
4,8,2023,37,12.6,1003.1,5.8,Quetta,19.2,34.7,28.4
5,8,2023,35,16.6,1004.7,4.9,Quetta,19.7,35.7,28.7
6,8,2023,21,16.1,1002.5,-0.1,Quetta,21.5,35.0,29.1
7,8,2023,14,18.4,999.1,-1.8,Quetta,21.7,34.2,28.7
8,8,2023,19,13.8,1000.7,1.2,Quetta,21.0,33.7,28.3
9,8,2023,32,17.2,1004.4,5.2,Quetta,20.0,34.6,28.1
10,8,2023,30,14.8,1005.8,4.6,Quetta,20.0,34.8,28.1
11,8,2023,41,14.5,1006.5,8.7,Quetta,20.3,34.9,27.7
12,8,2023,36,11.8,1005.1,6.8,Quetta,21.0,35.1,28.4
13,8,2023,15,20.0,1003.0,0.0,Quetta,24.0,34.3,29.3
14,8,2023,15,13.8,1005.1,-2.1,Quetta,23.2,33.7,28.0
15,8,2023,15,18.3,1007.1,-3.9,Quetta,20.0,34.0,27.0
16,8,2023,30,14.7,1008.5,1.7,Quetta,19.2,32.1,25.8
17,8,2023,10,15.1,1008.3,-9.0,Quetta,20.6,31.3,26.0
18,8,2023,10,19.4,1007.5,-8.2,Quetta,20.8,33.1,26.6
19,8,2023,27,16.3,1007.4,3.4,Quetta,19.5,34.2,26.6
20,8,2023,38,20.9,1008.2,8.4,Quetta,19.1,33.7,26.6
21,8,2023,31,14.9,1007.2,5.0,Quetta,19.9,34.2,27.6
22,8,2023,28,14.9,1005.9,2.1,Quetta,21.5,33.7,27.6
23,8,2023,14,16.5,1003.4,-2.5,Quetta,21.6,32.9,27.5
24,8,2023,18,16.6,1001.1,-0.2,Quetta,19.9,33.5,26.9
25,8,2023,29,17.6,1001.0,2.7,Quetta,17.2,32.2,25.8
26,8,2023,42,17.1,1003.6,7.5,Quetta,17.1,32.0,25.2
27,8,2023,38,23.1,1004.9,4.4,Quetta,16.9,33.1,26.0
28,8,2023,18,23.3,1003.9,0.8,Quetta,22.7,32.9,27.9
29,8,2023,15,13.9,1006.5,-4.6,Quetta,17.6,31.4,26.0
30,8,2023,46,13.8,1009.2,6.9,Quetta,16.5,33.1,25.5
31,8,2023,48,15.2,1009.4,8.2,Quetta,17.0,34.2,26.1
1,9,2023,48,14.1,1008.8,11.1,Quetta,18.6,34.8,27.1
2,9,2023,41,14.0,1007.0,7.0,Quetta,18.9,34.7,27.8
3,9,2023,27,13.9,1005.7,2.7,Quetta,20.3,33.7,27.5
4,9,2023,40,17.8,1006.4,5.3,Quetta,16.5,33.2,25.6
5,9,2023,41,18.3,1007.7,5.3,Quetta,17.6,33.1,25.5
6,9,2023,44,20.1,1009.0,7.6,Quetta,17.0,33.0,25.6
7,9,2023,41,13.1,1008.7,6.9,Quetta,17.1,34.1,25.9
8,9,2023,33,18.5,1008.4,5.3,Quetta,18.0,33.9,26.2
9,9,2023,22,14.4,1007.6,-0.2,Quetta,18.9,33.4,26.6
10,9,2023,12,12.1,1006.0,-6.6,Quetta,22.1,32.7,27.2
11,9,2023,9,10.4,1006.0,-9.2,Quetta,21.3,33.5,27.6
12,9,2023,21,12.2,1005.7,-0.1,Quetta,19.7,35.0,27.5
13,9,2023,31,14.7,1005.7,4.0,Quetta,19.6,34.6,26.9
14,9,2023,49,21.9,1007.2,10.9,Quetta,17.0,34.0,25.6
15,9,2023,54,22.6,1008.3,13.7,Quetta,18.5,33.3,25.5
16,9,2023,48,16.7,1008.0,11.4,Quetta,18.6,32.7,25.7
17,9,2023,43,11.3,1006.5,8.4,Quetta,18.1,31.9,25.5
18,9,2023,45,13.2,1006.6,6.8,Quetta,17.0,31.5,24.8
19,9,2023,41,13.7,1009.0,5.4,Quetta,17.2,31.2,24.8
20,9,2023,41,13.8,1010.2,5.8,Quetta,16.0,31.8,24.7
21,9,2023,39,12.7,1010.2,4.3,Quetta,16.5,30.9,24.0
22,9,2023,18,13.4,1010.7,-4.3,Quetta,15.3,29.2,22.4
23,9,2023,16,14.3,1011.8,-6.3,Quetta,14.7,27.2,21.0
24,9,2023,17,14.2,1012.2,-6.3,Quetta,14.7,25.7,19.8
25,9,2023,17,12.3,1011.6,-6.8,Quetta,13.5,26.2,19.7
26,9,2023,23,13.9,1012.9,-2.1,Quetta,13.9,27.3,21.0
27,9,2023,12,13.5,1014.5,-10.9,Quetta,15.3,25.5,20.6
28,9,2023,16,18.7,1013.7,-6.4,Quetta,15.9,26.2,20.8
29,9,2023,20,21.2,1013.8,-5.6,Quetta,14.6,22.0,18.5
30,9,2023,18,8.9,1014.8,-7.6,Quetta,12.4,23.1,18.0
1,10,2023,17,14.7,1013.8,-8.2,Quetta,11.6,23.4,18.3
2,10,2023,15,16.9,1014.0,-9.5,Quetta,13.3,24.4,18.7
3,10,2023,14,15.3,1015.1,-8.5,Quetta,14.8,26.6,20.7
4,10,2023,16,18.0,1015.0,-4.5,Quetta,15.7,28.6,22.6
5,10,2023,20,13.7,1013.7,-0.6,Quetta,18.0,29.2,23.8
6,10,2023,21,21.5,1011.7,0.4,Quetta,17.9,30.2,24.4
7,10,2023,22,17.0,1014.4,-1.3,Quetta,18.9,25.6,21.8
8,10,2023,21,18.5,1016.8,-4.9,Quetta,14.0,24.8,19.3
9,10,2023,16,23.0,1016.3,-7.6,Quetta,13.6,24.4,19.0
10,10,2023,19,14.3,1016.4,-5.1,Quetta,13.8,25.9,20.1
11,10,2023,17,14.3,1016.4,-4.7,Quetta,15.8,27.7,22.0
12,10,2023,17,11.0,1016.1,-4.6,Quetta,16.4,28.2,22.4
13,10,2023,20,21.2,1016.4,-2.3,Quetta,16.3,28.4,22.5
14,10,2023,29,17.9,1017.2,0.7,Quetta,16.1,24.1,20.0
15,10,2023,38,23.9,1015.7,1.8,Quetta,13.2,24.1,17.2
16,10,2023,46,18.8,1014.3,3.6,Quetta,10.6,20.7,15.9
17,10,2023,36,10.5,1016.4,-0.9,Quetta,9.6,21.6,16.0
18,10,2023,56,14.1,1019.2,5.3,Quetta,9.5,23.4,16.7
19,10,2023,40,16.1,1018.5,3.8,Quetta,11.9,22.7,17.9
20,10,2023,38,13.3,1018.2,2.3,Quetta,11.5,24.7,18.3
21,10,2023,40,18.1,1018.7,3.5,Quetta,12.0,23.3,18.0
22,10,2023,36,23.4,1019.5,0.4,Quetta,11.8,23.8,17.4
23,10,2023,27,20.4,1018.9,-2.3,Quetta,10.8,23.0,17.8
24,10,2023,24,17.9,1018.3,-3.9,Quetta,13.3,21.9,17.5
25,10,2023,26,13.8,1019.7,-4.0,Quetta,10.5,22.9,16.8
26,10,2023,22,13.3,1019.3,-3.7,Quetta,13.7,23.8,18.7
27,10,2023,24,15.1,1017.2,-1.8,Quetta,15.8,24.0,19.7
28,10,2023,42,9.7,1018.0,4.5,Quetta,12.7,23.4,18.3
29,10,2023,43,11.8,1018.1,3.7,Quetta,13.4,23.4,18.0
30,10,2023,38,14.7,1018.4,2.8,Quetta,14.1,24.0,18.5
31,10,2023,45,11.2,1019.5,3.7,Quetta,11.4,23.7,17.8
1,11,2023,42,13.6,1020.4,2.4,Quetta,11.7,23.5,17.3
2,11,2023,37,16.2,1020.2,0.4,Quetta,11.8,20.9,16.0
3,11,2023,31,10.4,1017.7,-2.0,Quetta,11.7,20.3,15.7
4,11,2023,33,11.6,1017.0,-1.1,Quetta,10.6,21.4,15.6
5,11,2023,39,9.9,1017.7,2.2,Quetta,11.0,21.5,16.9
6,11,2023,60,12.9,1019.6,7.0,Quetta,10.9,21.0,15.3
7,11,2023,70,12.5,1019.9,8.1,Quetta,10.8,18.2,13.7
8,11,2023,66,10.2,1019.2,6.4,Quetta,7.5,17.5,13.1
9,11,2023,64,17.2,1020.4,5.2,Quetta,7.0,16.8,12.3
10,11,2023,52,9.4,1022.8,1.6,Quetta,8.0,17.7,12.3
11,11,2023,30,9.7,1024.2,-5.3,Quetta,7.5,18.8,13.0
12,11,2023,29,8.5,1024.5,-5.3,Quetta,7.8,17.2,12.3
13,11,2023,37,8.2,1022.8,-1.9,Quetta,8.8,17.2,12.8
14,11,2023,38,8.8,1021.4,-1.4,Quetta,9.1,19.5,13.5
15,11,2023,40,8.6,1020.8,-2.0,Quetta,7.1,19.7,13.2
16,11,2023,34,9.4,1020.9,-2.5,Quetta,8.4,20.4,14.2
17,11,2023,35,15.0,1021.0,-2.8,Quetta,7.3,19.0,13.1
18,11,2023,46,9.0,1019.8,0.6,Quetta,7.4,15.5,12.2
19,11,2023,51,11.7,1020.1,2.4,Quetta,8.3,17.3,12.8
20,11,2023,44,8.6,1020.8,0.1,Quetta,7.6,18.7,13.1
21,11,2023,51,11.5,1020.0,2.3,Quetta,6.8,18.9,13.2
22,11,2023,46,10.9,1018.2,2.8,Quetta,11.3,19.0,14.8
23,11,2023,30,10.2,1018.3,-10.1,Quetta,7.2,15.1,12.1
24,11,2023,33,23.4,1018.0,-5.8,Quetta,3.6,17.1,11.1
25,11,2023,52,15.3,1019.7,1.8,Quetta,7.0,16.2,11.9
26,11,2023,53,9.2,1019.5,1.3,Quetta,6.7,16.5,11.5
27,11,2023,52,9.8,1018.3,0.2,Quetta,6.6,16.1,10.9
28,11,2023,48,8.7,1018.2,-1.6,Quetta,4.3,17.1,11.0
29,11,2023,39,12.3,1018.8,-3.2,Quetta,5.9,16.5,11.2
30,11,2023,39,13.0,1019.7,-2.3,Quetta,7.0,15.5,11.5
1,12,2023,41,11.6,1021.3,-2.1,Quetta,7.5,15.3,11.1
2,12,2023,40,10.8,1021.0,-2.3,Quetta,8.3,15.0,11.1
3,12,2023,40,14.3,1021.8,-3.0,Quetta,6.2,14.7,10.3
4,12,2023,42,12.3,1022.4,-2.9,Quetta,6.1,14.8,10.1
5,12,2023,35,7.3,1021.2,-5.5,Quetta,6.0,13.9,9.8
6,12,2023,28,8.8,1020.8,-7.7,Quetta,7.2,15.2,10.4
7,12,2023,25,10.6,1019.6,-8.7,Quetta,5.6,17.2,11.2
8,12,2023,19,13.1,1019.2,-12.5,Quetta,8.0,15.0,10.6
9,12,2023,28,8.4,1021.9,-9.0,Quetta,5.6,13.8,9.0
10,12,2023,29,7.2,1020.3,-8.0,Quetta,5.5,14.8,9.6
11,12,2023,28,12.3,1019.5,-8.6,Quetta,5.4,14.1,9.1
12,12,2023,35,10.3,1019.4,-6.0,Quetta,5.1,13.6,8.8
13,12,2023,29,8.7,1018.6,-8.6,Quetta,5.2,15.1,9.7
14,12,2023,28,9.7,1016.6,-8.9,Quetta,4.7,17.7,10.5
15,12,2023,72,15.3,1018.6,2.8,Quetta,4.4,11.6,7.7
16,12,2023,80,19.7,1022.8,2.0,Quetta,2.2,9.0,5.5
17,12,2023,76,10.0,1025.4,0.6,Quetta,2.3,8.4,4.9
18,12,2023,54,7.2,1023.9,-1.8,Quetta,2.3,13.9,7.5
19,12,2023,33,8.0,1022.5,-6.1,Quetta,5.4,16.1,10.5
20,12,2023,33,8.7,1022.4,-6.6,Quetta,6.3,15.9,10.4
21,12,2023,35,10.4,1020.4,-4.0,Quetta,7.8,16.5,11.2
22,12,2023,37,11.9,1018.5,-4.7,Quetta,6.1,16.1,10.3
23,12,2023,44,16.6,1021.1,-2.5,Quetta,5.7,15.8,9.7
24,12,2023,37,12.4,1023.1,-5.3,Quetta,4.1,16.5,9.8
25,12,2023,37,11.3,1021.5,-4.1,Quetta,4.2,17.7,10.8
26,12,2023,35,10.2,1021.5,-3.1,Quetta,9.2,16.0,12.3
27,12,2023,36,7.8,1024.8,-4.6,Quetta,6.6,14.6,10.3
28,12,2023,37,7.2,1021.6,-3.9,Quetta,6.4,15.9,10.6
29,12,2023,36,9.2,1020.1,-4.4,Quetta,5.6,15.6,10.3
30,12,2023,41,12.8,1021.4,-3.4,Quetta,6.2,13.7,9.6
31,12,2023,50,8.0,1021.6,-1.4,Quetta,5.3,12.9,8.8
1,1,2024,44,7.5,1021.5,-3.9,Quetta,4.8,12.5,8.3
2,1,2024,36,11.4,1019.1,-5.4,Quetta,6.9,13.0,9.4
3,1,2024,49,8.4,1018.2,-1.9,Quetta,4.8,12.9,8.3
4,1,2024,58,9.2,1017.9,-0.5,Quetta,2.7,14.4,8.1
5,1,2024,83,8.7,1018.9,4.2,Quetta,4.1,9.7,6.9
6,1,2024,73,9.5,1020.1,2.1,Quetta,2.4,12.7,6.9
7,1,2024,71,10.7,1020.2,1.0,Quetta,-1.1,12.4,6.5
8,1,2024,80,14.5,1022.9,1.6,Quetta,1.5,7.4,4.9
9,1,2024,70,6.3,1025.2,-0.8,Quetta,0.0,9.2,4.5
10,1,2024,52,5.4,1022.5,-1.8,Quetta,4.3,11.7,7.6
11,1,2024,39,6.3,1019.2,-2.7,Quetta,7.2,16.3,11.0
12,1,2024,41,11.5,1016.7,-2.7,Quetta,6.5,16.5,11.1
13,1,2024,45,9.1,1016.8,-1.9,Quetta,4.9,14.4,9.7
14,1,2024,31,8.4,1018.9,-5.2,Quetta,8.9,15.9,11.6
15,1,2024,34,9.0,1018.3,-3.6,Quetta,10.0,15.3,12.2
16,1,2024,48,12.5,1016.1,-0.9,Quetta,6.6,14.4,9.9
17,1,2024,48,15.1,1016.6,-2.0,Quetta,5.7,12.6,8.5
18,1,2024,46,13.8,1019.5,-3.3,Quetta,4.6,12.2,8.1
19,1,2024,43,12.9,1019.4,-3.5,Quetta,5.9,12.7,8.7
20,1,2024,44,14.8,1020.9,-3.6,Quetta,4.7,12.0,8.2
21,1,2024,40,8.6,1021.2,-5.8,Quetta,3.7,11.9,7.6
22,1,2024,34,14.1,1020.4,-8.5,Quetta,3.3,10.6,6.4
23,1,2024,35,14.5,1022.0,-8.2,Quetta,2.9,11.3,6.4
24,1,2024,34,7.0,1020.1,-7.0,Quetta,3.1,14.3,8.4
25,1,2024,41,10.9,1016.4,-2.8,Quetta,6.4,16.0,10.5
26,1,2024,51,9.2,1018.3,0.4,Quetta,4.8,17.3,10.6
27,1,2024,58,11.2,1018.9,2.2,Quetta,4.6,17.5,10.9
28,1,2024,67,14.3,1016.3,4.3,Quetta,5.9,15.4,10.5
29,1,2024,66,9.8,1017.9,4.1,Quetta,5.9,17.0,11.3
30,1,2024,62,16.3,1017.2,2.8,Quetta,6.9,15.1,10.6
31,1,2024,41,17.6,1018.5,-5.0,Quetta,5.1,11.8,8.1
1,2,2024,35,14.5,1020.5,-11.1,Quetta,-0.2,9.5,5.0
2,2,2024,41,20.1,1018.0,-5.3,Quetta,2.7,13.0,7.3
3,2,2024,79,20.9,1014.6,4.3,Quetta,5.2,11.8,7.8
4,2,2024,56,16.6,1019.2,-3.5,Quetta,0.3,7.2,5.0
5,2,2024,44,11.0,1020.0,-7.2,Quetta,0.1,8.5,4.4
6,2,2024,66,12.8,1019.0,-1.6,Quetta,-0.5,10.5,4.4
7,2,2024,68,13.3,1023.2,-1.5,Quetta,-0.1,10.7,5.1
8,2,2024,38,9.0,1024.1,-6.0,Quetta,3.8,11.5,7.7
9,2,2024,38,11.0,1021.2,-5.3,Quetta,4.4,12.0,8.2
10,2,2024,49,8.8,1023.0,-1.8,Quetta,3.3,13.8,8.7
11,2,2024,47,12.1,1023.3,-2.5,Quetta,3.4,14.0,9.0
12,2,2024,42,10.8,1021.4,-2.4,Quetta,6.2,13.8,10.2
13,2,2024,41,10.0,1021.8,-2.4,Quetta,7.4,14.6,10.6
14,2,2024,36,10.5,1022.8,-3.8,Quetta,7.5,15.5,11.1
15,2,2024,26,8.6,1022.5,-7.8,Quetta,7.9,16.4,11.7
16,2,2024,23,9.3,1021.6,-7.5,Quetta,8.4,19.4,13.5
17,2,2024,28,11.3,1016.4,-3.9,Quetta,8.4,20.5,14.6
18,2,2024,40,18.4,1008.4,0.8,Quetta,9.3,20.5,14.8
19,2,2024,61,24.8,1011.8,0.3,Quetta,3.6,10.2,7.9
20,2,2024,53,13.8,1017.0,-4.5,Quetta,-0.5,9.9,4.9
21,2,2024,45,20.0,1016.4,-5.0,Quetta,2.7,9.9,6.3
22,2,2024,42,17.7,1019.4,-8.2,Quetta,0.5,8.9,4.5
23,2,2024,29,17.7,1020.2,-11.1,Quetta,2.2,9.9,5.8
24,2,2024,32,18.4,1019.4,-9.2,Quetta,3.4,10.5,6.6
25,2,2024,44,19.1,1018.5,-5.3,Quetta,2.6,9.7,6.1
26,2,2024,83,23.5,1019.8,1.3,Quetta,2.9,6.1,4.1
27,2,2024,86,9.6,1021.1,2.9,Quetta,1.7,9.6,5.2
28,2,2024,83,10.4,1018.8,4.6,Quetta,2.4,12.6,7.4
29,2,2024,83,14.7,1014.9,6.0,Quetta,3.5,12.9,8.9
1,3,2024,88,11.8,1015.2,3.5,Quetta,0.5,8.8,5.3
2,3,2024,73,25.4,1019.8,-6.5,Quetta,-4.9,-0.5,-2.2
3,3,2024,71,17.1,1021.1,-6.2,Quetta,-4.7,2.7,-1.5
4,3,2024,68,9.4,1021.1,-3.7,Quetta,-4.1,8.2,1.8
5,3,2024,65,12.6,1019.2,-1.8,Quetta,0.0,8.9,4.4
6,3,2024,85,16.7,1017.7,2.5,Quetta,2.0,8.5,4.9
7,3,2024,77,8.9,1020.2,1.3,Quetta,0.5,10.5,5.4
8,3,2024,49,9.7,1020.4,-1.9,Quetta,4.3,12.9,8.2
9,3,2024,53,9.4,1018.8,0.5,Quetta,1.8,15.4,10.2
